suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_04,trummer_baseline,6,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.877294171994436,42,0,42,0.0,36.76637498601485,0.9,20,0,0.0,
5q,q_04,trummer_baseline,7,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.926579751001555,42,0,42,0.0,36.81388230797893,0.9,20,0,0.0,
5q,q_04,trummer_baseline,8,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,37.056957268003316,42,0,42,0.0,36.94581159699737,0.9,20,0,0.0,
5q,q_04,trummer_baseline,9,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.950217404002615,42,0,42,0.0,36.837398761977965,0.9,20,0,0.0,
5q,q_04,trummer_baseline,10,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,37.03786961600417,42,0,42,0.0,36.929261972007225,0.9,20,0,0.0,
5q,q_04,trummer_v1,1,15,11,10,1,5,0.9090909090909091,0.6666666666666666,0.7692307692307692,22.211614442996506,11,7,4,16.700806280998222,5.490215600999363,0.9,20,20,0.8421052631578947,
5q,q_04,trummer_v1,2,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.66988891499932,11,7,4,13.669576064996363,4.979349002001982,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,3,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.67741159599973,11,7,4,13.671631139004603,4.98505576900061,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,4,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.693777423999563,11,7,4,13.689139590984269,4.9848398649919545,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,5,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.712612476003414,11,7,4,13.691871124021418,4.999952920989017,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,6,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.731036224999116,11,7,4,13.700749691000965,5.009235169003659,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,7,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.705586708994815,11,7,4,13.678950987006829,5.005756287006079,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,8,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.638779073000478,11,7,4,13.678274373996828,4.938265134012909,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,9,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.668750785000157,11,7,4,13.676521404006053,4.97277601899259,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,10,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.681519380006648,11,7,4,13.68081386200356,4.978945589995419,0.9,20,20,0.7894736842105263,
5q,q_05,suql_baseline,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,21.051927169995906,48,0,48,0.0,21.031162518986093,0.9,20,0,0.0,
5q,q_05,suql_baseline,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.83019838900509,48,0,48,0.0,20.808668136014603,0.9,20,0,0.0,
5q,q_05,suql_baseline,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.890868086004048,48,0,48,0.0,20.867967422993388,0.9,20,0,0.0,
5q,q_05,suql_baseline,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.850739023000642,48,0,48,0.0,20.83011375802016,0.9,20,0,0.0,
5q,q_05,suql_baseline,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.839558516003308,48,0,48,0.0,20.815945236005064,0.9,20,0,0.0,
5q,q_05,suql_baseline,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.773460092001187,48,0,48,0.0,20.751064766001946,0.9,20,0,0.0,
5q,q_05,suql_baseline,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.861528759000066,48,0,48,0.0,20.841106812986254,0.9,20,0,0.0,
5q,q_05,suql_baseline,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.811197555995022,48,0,48,0.0,20.789298910007346,0.9,20,0,0.0,
5q,q_05,suql_baseline,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.828402036000625,48,0,48,0.0,20.80396662599378,0.9,20,0,0.0,
5q,q_05,suql_baseline,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.743365221002023,48,0,48,0.0,20.723406821016397,0.9,20,0,0.0,
5q,q_05,suql_v1,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,47.00023692699324,68,50,18,39.098182782006916,7.880016322000301,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.32304338100221,68,50,18,38.382195906982815,7.9194764790154295,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.20365699800459,68,50,18,38.27182208002341,7.914985939998587,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.49621230800403,68,50,18,38.538315482015605,7.940674434015818,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.55021647799731,68,50,18,38.577613270972506,7.954274020987214,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.60549259599793,68,50,18,38.620662320980045,7.967761556006735,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.32297204199858,68,50,18,38.39889592097461,7.906461123988265,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.16182571500394,68,50,18,38.300626968011784,7.844684853000217,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.263128045000485,68,50,18,38.357820756988076,7.885466435975104,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.54455732199858,68,50,18,38.574830216028204,7.952546492015244,0.9,20,20,0.95,2.0
5q,q_05,trummer_baseline,1,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,24.610687678999966,26,0,26,0.0,24.52084297597321,0.9,20,0,0.0,
5q,q_05,trummer_baseline,2,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.905053415997827,26,0,26,0.0,23.812990794984216,0.9,20,0,0.0,
5q,q_05,trummer_baseline,3,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.916875821996655,26,0,26,0.0,23.8284007469847,0.9,20,0,0.0,
5q,q_05,trummer_baseline,4,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.97267726899736,26,0,26,0.0,23.881247127006645,0.9,20,0,0.0,
5q,q_05,trummer_baseline,5,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.91499305000616,26,0,26,0.0,23.824987300009525,0.9,20,0,0.0,
5q,q_05,trummer_baseline,6,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.986672703002114,26,0,26,0.0,23.897796003016992,0.9,20,0,0.0,
5q,q_05,trummer_baseline,7,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.90572353999596,26,0,26,0.0,23.813213996982086,0.9,20,0,0.0,
5q,q_05,trummer_baseline,8,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.993881772999885,26,0,26,0.0,23.905718476969923,0.9,20,0,0.0,
5q,q_05,trummer_baseline,9,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.905031526999664,26,0,26,0.0,23.816963883007702,0.9,20,0,0.0,
5q,q_05,trummer_baseline,10,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.94339439200121,26,0,26,0.0,23.849141392012825,0.9,20,0,0.0,
5q,q_05,trummer_v1,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.869639029006066,10,7,3,14.18999131898454,2.661064031002752,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.20971263100364,10,7,3,13.538363055013178,2.653764416994818,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.229353114998958,10,7,3,13.571539763994224,2.642890325994813,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.215032100000826,10,7,3,13.546418929996435,2.6532764800067525,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.239655229001073,10,7,3,13.572347051995166,2.6505621619944577,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.223750971003028,10,7,3,13.558082021998416,2.64816750799946,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.20720334199723,10,7,3,13.516619161011477,2.6724233380009537,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.222019127999374,10,7,3,13.553407885992783,2.6500249320015428,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.20498215599946,10,7,3,13.54152588800207,2.6452370440092636,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.253065161006816,10,7,3,13.585245643000235,2.6515830459975405,0.9,20,20,1.0,0.0
